15:26:34 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 499 
15:30:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.015 , m_deltaWeight[ 8 ] = 0.0849991 
15:30:44 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.14 , m_deltaWeight[ 9 ] = 0.125 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 746 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.16 , m_deltaWeight[ 0 ] = 0.16 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.245001 , m_deltaWeight[ 1 ] = 0.085001 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.355 , m_deltaWeight[ 2 ] = 0.109999 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.455 , m_deltaWeight[ 3 ] = 0.1 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.585001 , m_deltaWeight[ 4 ] = 0.130001 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.710001 , m_deltaWeight[ 5 ] = 0.125 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.83 , m_deltaWeight[ 6 ] = 0.119999 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.940001 , m_deltaWeight[ 7 ] = 0.110001 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.025 , m_deltaWeight[ 8 ] = 0.0849991 
15:30:45 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.15 , m_deltaWeight[ 9 ] = 0.125 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 747 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.16 , m_deltaWeight[ 0 ] = 0.16 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.245001 , m_deltaWeight[ 1 ] = 0.085001 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.355 , m_deltaWeight[ 2 ] = 0.109999 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.455 , m_deltaWeight[ 3 ] = 0.1 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.585001 , m_deltaWeight[ 4 ] = 0.130001 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.710001 , m_deltaWeight[ 5 ] = 0.125 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.83 , m_deltaWeight[ 6 ] = 0.119999 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.940001 , m_deltaWeight[ 7 ] = 0.110001 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.025 , m_deltaWeight[ 8 ] = 0.0849991 
15:30:46 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.15 , m_deltaWeight[ 9 ] = 0.125 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 748 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.16 , m_deltaWeight[ 0 ] = 0.16 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.245001 , m_deltaWeight[ 1 ] = 0.085001 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.355 , m_deltaWeight[ 2 ] = 0.109999 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.455 , m_deltaWeight[ 3 ] = 0.1 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.585001 , m_deltaWeight[ 4 ] = 0.130001 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.710001 , m_deltaWeight[ 5 ] = 0.125 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.83 , m_deltaWeight[ 6 ] = 0.119999 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.940001 , m_deltaWeight[ 7 ] = 0.110001 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.06 , m_deltaWeight[ 8 ] = 0.119999 
15:30:47 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.185 , m_deltaWeight[ 9 ] = 0.125 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 749 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.16 , m_deltaWeight[ 0 ] = 0.16 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.245001 , m_deltaWeight[ 1 ] = 0.085001 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.355 , m_deltaWeight[ 2 ] = 0.109999 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.455 , m_deltaWeight[ 3 ] = 0.1 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.585001 , m_deltaWeight[ 4 ] = 0.130001 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.710001 , m_deltaWeight[ 5 ] = 0.125 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.83 , m_deltaWeight[ 6 ] = 0.119999 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.940001 , m_deltaWeight[ 7 ] = 0.110001 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.06 , m_deltaWeight[ 8 ] = 0.119999 
15:30:48 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.17 , m_deltaWeight[ 9 ] = 0.110001 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 750 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.205002 , m_deltaWeight[ 1 ] = 0.085001 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.315001 , m_deltaWeight[ 2 ] = 0.109999 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.415001 , m_deltaWeight[ 3 ] = 0.1 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.545002 , m_deltaWeight[ 4 ] = 0.130001 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.670002 , m_deltaWeight[ 5 ] = 0.125 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.790001 , m_deltaWeight[ 6 ] = 0.119999 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.900002 , m_deltaWeight[ 7 ] = 0.110001 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.02 , m_deltaWeight[ 8 ] = 0.119999 
15:30:49 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.13 , m_deltaWeight[ 9 ] = 0.110001 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 751 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.349998 , m_deltaWeight[ 2 ] = 0.109999 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.449999 , m_deltaWeight[ 3 ] = 0.1 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.58 , m_deltaWeight[ 4 ] = 0.130001 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.705 , m_deltaWeight[ 5 ] = 0.125 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.824999 , m_deltaWeight[ 6 ] = 0.119999 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.934999 , m_deltaWeight[ 7 ] = 0.110001 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.055 , m_deltaWeight[ 8 ] = 0.119999 
15:30:50 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.165 , m_deltaWeight[ 9 ] = 0.110001 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 752 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.450001 , m_deltaWeight[ 3 ] = 0.1 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.580002 , m_deltaWeight[ 4 ] = 0.130001 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.705002 , m_deltaWeight[ 5 ] = 0.125 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.825001 , m_deltaWeight[ 6 ] = 0.119999 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.935001 , m_deltaWeight[ 7 ] = 0.110001 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.055 , m_deltaWeight[ 8 ] = 0.119999 
15:30:51 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.165 , m_deltaWeight[ 9 ] = 0.110001 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 753 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.555002 , m_deltaWeight[ 4 ] = 0.130001 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.680002 , m_deltaWeight[ 5 ] = 0.125 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.800001 , m_deltaWeight[ 6 ] = 0.119999 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.910002 , m_deltaWeight[ 7 ] = 0.110001 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.03 , m_deltaWeight[ 8 ] = 0.119999 
15:30:52 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.14 , m_deltaWeight[ 9 ] = 0.110001 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 754 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.684999 , m_deltaWeight[ 5 ] = 0.125 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.804998 , m_deltaWeight[ 6 ] = 0.119999 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.914999 , m_deltaWeight[ 7 ] = 0.110001 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.035 , m_deltaWeight[ 8 ] = 0.119999 
15:30:53 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.145 , m_deltaWeight[ 9 ] = 0.110001 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 755 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.67 , m_deltaWeight[ 5 ] = 0.110001 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.789999 , m_deltaWeight[ 6 ] = 0.119999 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.9 , m_deltaWeight[ 7 ] = 0.110001 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.02 , m_deltaWeight[ 8 ] = 0.119999 
15:30:54 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.13 , m_deltaWeight[ 9 ] = 0.110001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 756 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.67 , m_deltaWeight[ 5 ] = 0.110001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.790001 , m_deltaWeight[ 6 ] = 0.120001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.900002 , m_deltaWeight[ 7 ] = 0.110001 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.02 , m_deltaWeight[ 8 ] = 0.119999 
15:30:55 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.13 , m_deltaWeight[ 9 ] = 0.110001 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 757 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.67 , m_deltaWeight[ 5 ] = 0.110001 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.790001 , m_deltaWeight[ 6 ] = 0.120001 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.905001 , m_deltaWeight[ 7 ] = 0.115 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.025 , m_deltaWeight[ 8 ] = 0.119999 
15:30:56 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.135 , m_deltaWeight[ 9 ] = 0.110001 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 758 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.67 , m_deltaWeight[ 5 ] = 0.110001 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.790001 , m_deltaWeight[ 6 ] = 0.120001 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.905001 , m_deltaWeight[ 7 ] = 0.115 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.02 , m_deltaWeight[ 8 ] = 0.115 
15:30:57 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.13 , m_deltaWeight[ 9 ] = 0.110001 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 759 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.120001 , m_deltaWeight[ 0 ] = 0.120001 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.24 , m_deltaWeight[ 1 ] = 0.119999 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.35 , m_deltaWeight[ 2 ] = 0.110001 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.425001 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.559999 , m_deltaWeight[ 4 ] = 0.134998 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.67 , m_deltaWeight[ 5 ] = 0.110001 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.790001 , m_deltaWeight[ 6 ] = 0.120001 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.905001 , m_deltaWeight[ 7 ] = 0.115 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.02 , m_deltaWeight[ 8 ] = 0.115 
15:30:58 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.145 , m_deltaWeight[ 9 ] = 0.125 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 760 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.115 , m_deltaWeight[ 0 ] = 0.115 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.234999 , m_deltaWeight[ 1 ] = 0.119999 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.344999 , m_deltaWeight[ 2 ] = 0.110001 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.42 , m_deltaWeight[ 3 ] = 0.0750008 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.554998 , m_deltaWeight[ 4 ] = 0.134998 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.664999 , m_deltaWeight[ 5 ] = 0.110001 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.785 , m_deltaWeight[ 6 ] = 0.120001 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.9 , m_deltaWeight[ 7 ] = 0.115 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.015 , m_deltaWeight[ 8 ] = 0.115 
15:30:59 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.14 , m_deltaWeight[ 9 ] = 0.125 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 761 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.115 , m_deltaWeight[ 0 ] = 0.115 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.235001 , m_deltaWeight[ 1 ] = 0.120001 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.345001 , m_deltaWeight[ 2 ] = 0.110001 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.420002 , m_deltaWeight[ 3 ] = 0.0750008 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.555 , m_deltaWeight[ 4 ] = 0.134998 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.665001 , m_deltaWeight[ 5 ] = 0.110001 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.785002 , m_deltaWeight[ 6 ] = 0.120001 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.900002 , m_deltaWeight[ 7 ] = 0.115 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.015 , m_deltaWeight[ 8 ] = 0.115 
15:31:00 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.14 , m_deltaWeight[ 9 ] = 0.125 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 762 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.115 , m_deltaWeight[ 0 ] = 0.115 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.235001 , m_deltaWeight[ 1 ] = 0.120001 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.344999 , m_deltaWeight[ 2 ] = 0.109999 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.42 , m_deltaWeight[ 3 ] = 0.0750008 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.554998 , m_deltaWeight[ 4 ] = 0.134998 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.664999 , m_deltaWeight[ 5 ] = 0.110001 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.785 , m_deltaWeight[ 6 ] = 0.120001 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.9 , m_deltaWeight[ 7 ] = 0.115 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.015 , m_deltaWeight[ 8 ] = 0.115 
15:31:01 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.14 , m_deltaWeight[ 9 ] = 0.125 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 763 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.115 , m_deltaWeight[ 0 ] = 0.115 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.235001 , m_deltaWeight[ 1 ] = 0.120001 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.344999 , m_deltaWeight[ 2 ] = 0.109999 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.465 , m_deltaWeight[ 3 ] = 0.120001 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.599998 , m_deltaWeight[ 4 ] = 0.134998 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.709999 , m_deltaWeight[ 5 ] = 0.110001 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.83 , m_deltaWeight[ 6 ] = 0.120001 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.945 , m_deltaWeight[ 7 ] = 0.115 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.06 , m_deltaWeight[ 8 ] = 0.115 
15:31:02 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 1.185 , m_deltaWeight[ 9 ] = 0.125 
15:31:03 周三 Warning: file< source\datatestdlg.cpp >, line< 543 >: m_totalcount = 764 
15:31:03 周三 Warning: file< source\datatestdlg.cpp >, line< 549 >: totalWeight = 0.115 , m_deltaWeight[ 0 ] = 0.115 
